CustomerKey,CurrentAge,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,TotalPaid,DateDiffMonthPlusOne,AvgSpendFromFirstAndLast,BikeBuyer
28862,39,F,40000,0,0,High School,Skilled Manual,2,27.614,1,27.614,0
28863,38,F,40000,0,0,Partial College,Skilled Manual,1,70.687,1,70.687,0
28864,39,F,40000,0,0,Partial College,Skilled Manual,1,32.023,1,32.023,0
28865,41,M,50000,0,0,Partial College,Skilled Manual,1,34.5535,1,34.5535,0
28866,41,M,50000,0,0,Partial College,Skilled Manual,1,130.346,1,130.346,0
28867,41,F,50000,0,0,Partial College,Skilled Manual,1,70.687,1,70.687,0
28868,41,M,50000,0,0,Partial College,Skilled Manual,1,32.023,1,32.023,0
28869,37,F,70000,0,0,Partial College,Skilled Manual,2,4812.9492,24,200.5395,1
28870,37,M,70000,0,0,Partial College,Skilled Manual,2,4789.7332,24,199.5722,1
28871,42,F,70000,0,0,Partial College,Skilled Manual,2,4878.1222,23,212.0922,1
28872,38,F,130000,0,5,Partial High School,Management,4,66.278,1,66.278,0
28873,62,M,70000,4,3,Partial College,Professional,1,44.178,1,44.178,0
28874,61,F,70000,4,3,Partial College,Professional,1,5.514,1,5.514,0
28875,58,M,110000,2,4,Partial College,Professional,3,44.178,1,44.178,0
28876,57,M,130000,2,4,Partial College,Professional,2,2735.9248,1,2735.9248,1
28877,57,M,150000,2,3,High School,Professional,4,14.343,1,14.343,0
28878,58,M,160000,2,3,High School,Professional,4,6.9395,1,6.9395,0
28879,57,M,170000,3,3,Bachelors,Management,3,113.771,1,113.771,0
28880,57,F,170000,4,3,Bachelors,Management,3,704.946,1,704.946,1
28881,59,M,110000,2,4,Partial College,Professional,4,44.178,1,44.178,0
28882,58,F,110000,2,4,Partial College,Professional,4,8.0445,1,8.0445,0
28883,58,M,120000,3,4,High School,Professional,4,43.073,1,43.073,0
28884,53,F,170000,3,3,High School,Professional,4,13.1938,1,13.1938,0
28885,48,M,90000,2,1,High School,Professional,2,4940.3332,18,274.4629,1
28886,59,M,100000,2,3,High School,Professional,4,54.112,1,54.112,0
28887,60,M,120000,2,4,Partial High School,Professional,4,44.178,1,44.178,0
28888,71,F,80000,5,0,Bachelors,Management,2,44.178,1,44.178,0
28889,64,F,80000,5,0,Bachelors,Management,2,14.2988,1,14.2988,0
28890,70,F,90000,5,0,Partial College,Professional,2,121.517,1,121.517,0
28891,69,F,130000,4,4,Partial College,Professional,4,43.073,1,43.073,0
28892,70,F,130000,4,4,Partial College,Professional,4,23.7465,1,23.7465,0
28893,69,F,80000,5,0,Partial College,Professional,2,16.8293,1,16.8293,0
28894,68,M,100000,2,3,Bachelors,Management,4,66.278,1,66.278,0
28895,69,M,110000,3,4,Bachelors,Management,4,15.448,1,15.448,0
28896,61,M,70000,4,3,High School,Professional,1,23.7465,1,23.7465,0
28897,62,F,80000,4,2,Partial College,Professional,2,44.178,1,44.178,0
28898,61,F,130000,3,4,Partial College,Professional,4,76.7535,1,76.7535,0
28899,60,M,130000,4,5,High School,Professional,1,66.8195,1,66.8195,0
28900,62,F,110000,2,5,Bachelors,Management,1,32.5755,1,32.5755,0
28901,62,F,120000,2,5,Bachelors,Management,2,2699.9018,1,2699.9018,1
28902,61,F,120000,2,5,Bachelors,Management,2,2795.5728,1,2795.5728,1
28903,56,F,130000,4,5,Partial College,Professional,2,26.277,1,26.277,0
28904,64,M,70000,5,2,Partial High School,Skilled Manual,2,3147.6791,9,349.7421,1
28905,64,F,80000,4,1,High School,Professional,3,15.448,1,15.448,0
28906,58,M,80000,4,2,High School,Professional,2,5.514,1,5.514,0
28907,64,M,160000,4,5,Partial College,Professional,3,26.277,1,26.277,0
28908,64,F,170000,0,5,Partial College,Management,4,36.9403,1,36.9403,0
28909,59,M,90000,4,1,High School,Management,3,8.0445,1,8.0445,0
28910,64,F,90000,4,1,High School,Management,3,54.112,1,54.112,0
28911,65,M,90000,4,1,High School,Management,3,5.514,1,5.514,0
28912,64,M,100000,3,4,Partial College,Management,4,60.753,1,60.753,0
28913,64,F,150000,4,5,Bachelors,Management,4,26.277,1,26.277,0
28914,64,F,170000,0,5,Partial College,Management,4,30.686,1,30.686,0
28915,60,M,80000,5,1,High School,Management,3,44.178,1,44.178,0
28916,65,F,160000,3,5,Partial College,Management,4,620.9218,1,620.9218,1
28917,67,F,80000,5,1,High School,Management,4,93.3395,1,93.3395,0
28918,67,F,130000,4,5,High School,Management,4,26.277,1,26.277,0
28919,68,F,90000,5,0,Partial High School,Skilled Manual,2,5.514,1,5.514,0
28920,67,F,120000,4,5,High School,Management,4,8.0445,1,8.0445,0
28921,51,M,120000,5,5,High School,Management,4,203.8505,1,203.8505,0
28922,39,M,60000,0,0,Bachelors,Professional,3,32.5755,1,32.5755,0
28923,39,M,70000,0,0,Bachelors,Professional,2,2644.3314,1,2644.3314,1
28924,39,F,70000,0,0,Bachelors,Professional,2,5.514,1,5.514,0
28925,39,M,70000,0,0,Bachelors,Professional,2,8.0445,1,8.0445,0
28926,39,M,70000,0,0,Bachelors,Professional,2,8.0445,1,8.0445,0
28927,39,M,80000,0,0,Bachelors,Professional,2,2673.0614,1,2673.0614,1
28928,39,F,80000,0,0,Bachelors,Professional,2,2732.7204,1,2732.7204,1
28929,39,F,70000,0,0,Bachelors,Professional,3,8.0445,1,8.0445,0
28930,40,M,80000,0,0,Bachelors,Professional,2,16.8293,1,16.8293,0
28931,39,M,80000,0,0,Bachelors,Professional,3,183.7395,1,183.7395,0
28932,35,M,70000,0,0,Bachelors,Professional,3,103.837,1,103.837,0
28933,40,F,70000,0,0,Bachelors,Professional,3,32.5755,1,32.5755,0
28934,40,M,70000,0,0,Bachelors,Professional,3,71.2395,1,71.2395,0
28935,40,M,90000,0,0,Bachelors,Professional,2,2673.0614,1,2673.0614,1
28936,40,F,80000,0,0,Bachelors,Professional,3,8.0445,1,8.0445,0
28937,36,M,80000,0,0,Bachelors,Professional,3,8.0445,1,8.0445,0
28938,40,F,80000,0,0,Bachelors,Professional,3,11.039,1,11.039,0
28939,40,M,80000,0,0,Bachelors,Professional,3,16.553,1,16.553,0
28940,40,F,80000,0,0,Bachelors,Professional,3,2644.3314,1,2644.3314,1
28941,41,F,80000,0,0,Bachelors,Professional,3,77.317,1,77.317,0
28942,42,M,90000,0,0,Bachelors,Professional,3,11.039,1,11.039,0
28943,42,M,90000,0,0,Bachelors,Professional,3,55.217,1,55.217,0
28944,36,F,90000,0,0,Bachelors,Professional,3,26.487,1,26.487,0
28945,43,M,80000,0,0,Bachelors,Professional,3,76.212,1,76.212,0
28946,37,M,80000,0,0,Bachelors,Professional,4,26.487,1,26.487,0
28947,42,M,120000,0,5,Partial High School,Professional,4,16.553,1,16.553,0
28948,36,F,120000,0,5,Partial High School,Professional,4,2673.0614,1,2673.0614,1
28949,42,M,130000,4,5,High School,Management,4,2732.7204,1,2732.7204,1
28950,37,M,90000,0,0,Bachelors,Professional,3,49.703,1,49.703,0
28951,43,F,90000,0,0,Bachelors,Professional,3,11.039,1,11.039,0
28952,37,M,100000,0,5,High School,Management,2,2732.7094,1,2732.7094,1
28953,37,F,100000,0,5,High School,Management,2,2721.1179,1,2721.1179,1
28954,42,M,100000,0,5,High School,Management,3,2644.3314,1,2644.3314,1
28955,43,M,80000,0,0,Bachelors,Professional,4,16.553,1,16.553,0
28956,44,F,80000,0,0,Bachelors,Professional,4,16.553,1,16.553,0
28957,37,F,120000,0,5,Partial High School,Professional,4,2673.0614,1,2673.0614,1
28958,42,M,130000,4,5,High School,Management,4,16.553,1,16.553,0
28959,43,M,130000,4,5,High School,Management,4,16.553,1,16.553,0
28960,43,F,160000,3,5,Partial High School,Professional,4,55.217,1,55.217,0
28961,44,M,100000,0,5,High School,Management,4,2738.2344,1,2738.2344,1
28962,45,M,100000,0,5,High School,Management,4,2737.6709,1,2737.6709,1
28963,44,M,110000,0,5,High School,Management,4,2649.8454,1,2649.8454,1
28964,60,M,40000,4,0,High School,Professional,2,77.339,1,77.339,0
28965,65,F,40000,4,0,High School,Professional,2,70.687,1,70.687,0
28966,60,F,40000,4,0,High School,Professional,2,3953.9884,1,3953.9884,1
28967,67,F,30000,4,0,High School,Professional,2,9.934,1,9.934,0
28968,67,M,30000,4,0,High School,Professional,2,2.5305,1,2.5305,0
28969,67,M,30000,4,0,High School,Professional,2,69.593,1,69.593,0
28970,77,F,60000,3,0,Graduate Degree,Management,2,70.687,1,70.687,0
28971,76,M,60000,3,0,Graduate Degree,Management,2,30.1445,1,30.1445,0
28972,75,F,60000,3,0,Graduate Degree,Management,2,70.687,1,70.687,0
28973,75,M,60000,3,0,Graduate Degree,Management,2,27.614,1,27.614,0
28974,75,F,60000,3,0,Graduate Degree,Management,2,27.614,1,27.614,0
28975,69,M,40000,4,0,High School,Professional,2,41.957,1,41.957,0
28976,75,F,60000,3,0,Bachelors,Management,2,104.4005,1,104.4005,0
28977,74,M,60000,3,0,Bachelors,Management,2,82.853,1,82.853,0
28978,74,F,60000,3,0,Bachelors,Management,2,70.687,1,70.687,0
28979,75,M,60000,3,0,Bachelors,Management,2,41.957,1,41.957,0
28980,75,F,60000,3,0,Bachelors,Management,2,40.8078,1,40.8078,0
28981,75,M,60000,3,0,Graduate Degree,Management,2,30.1445,1,30.1445,0
28982,73,F,60000,3,0,Bachelors,Management,2,30.1445,1,30.1445,0
28983,68,M,60000,4,0,Bachelors,Management,2,70.687,1,70.687,0
28984,73,F,60000,4,0,Bachelors,Management,2,32.023,1,32.023,0
28985,73,M,50000,4,0,Bachelors,Management,2,59.0845,1,59.0845,0
28986,71,M,60000,4,0,Bachelors,Management,2,87.273,1,87.273,0
28987,72,F,60000,4,0,Bachelors,Management,2,34.5535,1,34.5535,0
28988,71,M,30000,5,0,Partial High School,Clerical,2,3953.9884,1,3953.9884,1
28989,71,F,30000,5,0,Partial High School,Clerical,2,3953.9884,1,3953.9884,1
28990,65,F,30000,5,0,Partial High School,Clerical,2,3953.9884,1,3953.9884,1
28991,68,M,40000,4,0,High School,Professional,2,70.687,1,70.687,0
28992,68,M,40000,4,0,High School,Professional,2,87.273,1,87.273,0
28993,69,F,30000,5,0,Partial High School,Clerical,3,3953.9884,1,3953.9884,1
28994,69,M,40000,5,0,High School,Professional,4,27.614,1,27.614,0
28995,68,F,40000,2,1,High School,Professional,1,34.5535,1,34.5535,0
28996,51,F,40000,2,1,High School,Professional,1,87.273,1,87.273,0
28997,67,M,40000,2,1,High School,Professional,1,3953.9884,1,3953.9884,1
28998,68,F,40000,2,1,High School,Professional,2,32.023,1,32.023,0
28999,62,M,70000,2,1,Bachelors,Management,1,5.514,1,5.514,0
29000,67,M,70000,2,1,Bachelors,Management,1,8.0445,1,8.0445,0
29001,56,M,70000,2,1,Bachelors,Management,1,690.592,1,690.592,1
29002,67,F,70000,2,1,Partial College,Professional,1,75.0628,1,75.0628,0
29003,67,F,70000,2,1,Partial College,Professional,2,5.514,1,5.514,0
29004,55,M,70000,4,1,Bachelors,Management,2,4774.2852,24,198.9285,1
29005,65,M,60000,2,1,Partial College,Professional,2,77.339,1,77.339,0
29006,66,M,60000,2,1,Partial College,Professional,2,167.1535,1,167.1535,0
29007,65,M,60000,2,1,Partial College,Professional,2,27.614,1,27.614,0
29008,65,M,60000,2,1,Bachelors,Management,0,3953.9884,1,3953.9884,1
29009,60,M,60000,2,1,Bachelors,Management,0,32.023,1,32.023,0
29010,65,F,60000,2,1,Bachelors,Management,0,3953.9884,1,3953.9884,1
29011,65,F,70000,4,1,Partial College,Professional,2,4789.7332,26,184.2205,1
29012,60,M,40000,2,1,Partial High School,Skilled Manual,2,87.273,1,87.273,0
29013,59,F,40000,2,1,Partial High School,Skilled Manual,3,2410.6266,1,2410.6266,1
29014,65,M,60000,2,1,Partial College,Professional,2,70.687,1,70.687,0
29015,65,F,60000,2,1,Partial College,Professional,2,27.614,1,27.614,0
29016,65,M,60000,2,1,Partial College,Professional,2,3953.9884,1,3953.9884,1
29017,65,M,60000,2,1,High School,Professional,2,3953.9884,1,3953.9884,1
29018,65,M,60000,2,1,Partial College,Professional,1,70.687,1,70.687,0
29019,65,M,70000,4,2,Partial College,Professional,1,4812.9492,25,192.5179,1
29020,59,M,80000,3,1,Bachelors,Management,1,15.448,1,15.448,0
29021,63,M,60000,2,1,High School,Professional,2,77.339,1,77.339,0
29022,63,F,60000,2,1,High School,Professional,2,70.687,1,70.687,0
29023,63,M,60000,2,1,Partial College,Professional,1,38.9293,1,38.9293,0
29024,58,F,60000,2,1,Partial College,Professional,2,34.5535,1,34.5535,0
29025,64,M,60000,2,1,Partial College,Professional,2,30.1445,1,30.1445,0
29026,63,F,40000,2,1,Partial High School,Skilled Manual,3,27.614,1,27.614,0
29027,57,M,70000,2,1,High School,Professional,2,635.353,1,635.353,1
29028,62,M,70000,2,1,Partial High School,Skilled Manual,2,8.0445,1,8.0445,0
29029,62,M,70000,2,1,Partial High School,Skilled Manual,2,32.5755,1,32.5755,0
29030,57,M,70000,2,1,Partial High School,Skilled Manual,2,44.178,1,44.178,0
29031,46,M,70000,2,1,Partial High School,Skilled Manual,2,71.2395,1,71.2395,0
29032,63,F,70000,2,1,Partial High School,Skilled Manual,2,4850.4972,25,194.0198,1
29033,56,F,60000,3,1,High School,Professional,2,34.5535,1,34.5535,0
29034,62,M,60000,3,1,High School,Professional,2,210.2485,1,210.2485,0
29035,61,M,60000,3,1,Partial High School,Skilled Manual,2,32.023,1,32.023,0
29036,56,F,60000,3,1,Partial High School,Skilled Manual,2,82.853,1,82.853,0
29037,48,M,60000,0,0,Graduate Degree,Professional,0,77.339,1,77.339,0
29038,48,F,60000,0,0,Graduate Degree,Professional,0,6.9395,1,6.9395,0
29039,34,M,70000,5,5,Graduate Degree,Professional,2,5.514,1,5.514,0
29040,40,F,70000,5,5,Graduate Degree,Professional,2,44.178,1,44.178,0
29041,43,M,80000,0,0,Bachelors,Management,1,694.4375,1,694.4375,1
29042,47,M,80000,0,0,Bachelors,Management,1,2674.4759,1,2674.4759,1
29043,46,M,80000,0,0,Bachelors,Management,1,2703.9904,1,2703.9904,1
29044,47,F,90000,4,4,Bachelors,Management,1,4774.2852,25,190.9714,1
29045,47,F,110000,0,0,Graduate Degree,Management,4,99.417,1,99.417,0
29046,52,F,80000,4,3,Bachelors,Management,0,34.5535,1,34.5535,0
29047,52,M,80000,4,3,Bachelors,Management,0,56.8634,1,56.8634,0
29048,41,M,110000,2,1,Bachelors,Management,3,4812.9492,25,192.5179,1
29049,35,F,40000,0,0,High School,Skilled Manual,2,125.3735,1,125.3735,0
29050,35,M,40000,0,0,Partial College,Skilled Manual,1,70.1345,1,70.1345,0
29051,35,F,40000,0,0,Partial College,Skilled Manual,1,4.409,1,4.409,0
29052,36,M,40000,0,0,Partial College,Skilled Manual,1,43.073,1,43.073,0
29053,70,M,10000,5,0,High School,Skilled Manual,2,43.073,1,43.073,0
29054,70,F,20000,3,0,High School,Skilled Manual,2,830.2308,1,830.2308,1
29055,65,F,20000,4,0,High School,Skilled Manual,2,845.6788,1,845.6788,1
29056,36,F,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29057,37,F,30000,0,0,Partial College,Skilled Manual,1,9.934,1,9.934,0
29058,37,F,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29059,37,F,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29060,37,M,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29061,70,M,10000,2,1,Partial High School,Clerical,2,4.409,1,4.409,0
29062,70,M,20000,4,0,High School,Skilled Manual,2,820.2968,1,820.2968,1
29063,57,M,20000,4,0,High School,Skilled Manual,2,886.0223,1,886.0223,1
29064,68,M,30000,2,0,Partial College,Clerical,2,901.4703,1,901.4703,1
29065,69,F,30000,2,0,Partial College,Clerical,2,858.9608,1,858.9608,1
29066,69,M,40000,2,0,Bachelors,Management,2,596.689,1,596.689,1
29067,63,M,40000,2,0,Bachelors,Management,2,596.689,1,596.689,1
29068,68,F,20000,4,0,High School,Skilled Manual,2,830.2308,1,830.2308,1
29069,68,M,20000,4,0,High School,Skilled Manual,2,835.7448,1,835.7448,1
29070,37,F,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29071,37,F,40000,0,0,Bachelors,Professional,2,77.339,1,77.339,0
29072,37,F,40000,0,0,Bachelors,Professional,2,142.512,1,142.512,0
29073,38,F,40000,0,0,Bachelors,Professional,2,43.073,1,43.073,0
29074,37,F,40000,0,0,Partial College,Skilled Manual,1,74.5765,1,74.5765,0
29075,37,M,40000,0,0,Partial College,Skilled Manual,2,74.5765,1,74.5765,0
29076,38,F,60000,0,0,Partial College,Skilled Manual,2,4.409,1,4.409,0
29077,37,M,70000,0,0,Partial College,Skilled Manual,2,70.687,1,70.687,0
29078,37,F,70000,0,0,Partial College,Skilled Manual,2,70.687,1,70.687,0
29079,39,M,60000,0,0,Partial College,Skilled Manual,2,113.2405,1,113.2405,0
29080,65,F,20000,2,1,Partial High School,Clerical,2,858.9608,1,858.9608,1
29081,60,M,20000,2,1,Partial High School,Clerical,2,820.2968,1,820.2968,1
29082,60,F,20000,2,1,Partial High School,Clerical,2,820.2968,1,820.2968,1
29083,64,F,10000,2,1,Partial High School,Clerical,2,4.409,1,4.409,0
29084,65,F,20000,2,1,Partial High School,Clerical,2,820.2968,1,820.2968,1
29085,64,M,20000,2,1,Partial High School,Clerical,2,858.9608,1,858.9608,1
29086,65,M,20000,2,1,Partial High School,Clerical,2,889.8898,1,889.8898,1
29087,64,M,20000,2,1,Partial High School,Clerical,2,895.4038,1,895.4038,1
29088,65,F,20000,2,1,Partial High School,Clerical,2,835.7448,1,835.7448,1
29089,35,M,40000,0,0,Bachelors,Professional,2,6.9395,1,6.9395,0
29090,62,F,20000,2,1,Partial High School,Clerical,2,860.3753,1,860.3753,1
29091,62,F,20000,2,1,Partial High School,Clerical,2,835.7448,1,835.7448,1
29092,51,M,20000,2,1,Partial High School,Clerical,3,6.9395,1,6.9395,0
29093,62,M,20000,2,1,Partial High School,Clerical,3,31.4705,1,31.4705,0
29094,63,M,30000,3,0,High School,Skilled Manual,2,879.9558,1,879.9558,1
29095,63,M,30000,3,0,High School,Skilled Manual,2,858.9608,1,858.9608,1
29096,62,F,40000,2,0,Partial College,Skilled Manual,2,635.353,1,635.353,1
29097,61,F,40000,2,0,Partial College,Skilled Manual,2,606.623,1,606.623,1
29098,62,M,40000,2,0,Partial College,Skilled Manual,2,695.012,1,695.012,1
29099,61,M,40000,2,0,Partial College,Skilled Manual,2,606.623,1,606.623,1
29100,55,F,40000,3,0,Partial High School,Clerical,2,113.771,1,113.771,0
29101,55,F,40000,3,0,Partial High School,Clerical,2,8.0445,1,8.0445,0
29102,49,F,80000,2,0,Partial College,Skilled Manual,2,2634.3974,1,2634.3974,1
29103,54,M,80000,2,0,Partial College,Skilled Manual,2,2673.0614,1,2673.0614,1
29104,39,M,40000,0,0,Partial College,Skilled Manual,2,87.273,1,87.273,0
29105,39,F,40000,0,0,High School,Skilled Manual,2,6.9395,1,6.9395,0
29106,40,M,40000,0,0,High School,Skilled Manual,2,3953.9884,1,3953.9884,1
29107,40,F,40000,0,0,High School,Skilled Manual,2,180.104,1,180.104,0
29108,40,M,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29109,40,F,50000,0,0,High School,Skilled Manual,2,6.9395,1,6.9395,0
29110,42,F,60000,0,0,Partial College,Skilled Manual,2,3953.9884,1,3953.9884,1
29111,36,M,70000,0,0,Partial College,Professional,2,4850.4972,25,194.0198,1
29112,39,M,60000,0,0,Partial College,Professional,2,6.9395,1,6.9395,0
29113,59,F,80000,2,0,High School,Skilled Manual,2,2710.6094,1,2710.6094,1
29114,47,M,80000,2,0,High School,Skilled Manual,2,2634.3974,1,2634.3974,1
29115,58,F,70000,2,0,High School,Skilled Manual,2,2659.7794,1,2659.7794,1
29116,40,F,100000,1,0,Bachelors,Management,3,19.0835,1,19.0835,0
29117,51,M,100000,1,0,Bachelors,Management,3,11.039,1,11.039,0
29118,57,M,100000,1,0,Bachelors,Management,3,81.726,1,81.726,0
29119,56,M,100000,1,0,Bachelors,Management,3,77.317,1,77.317,0
29120,57,F,100000,1,0,Bachelors,Management,4,55.217,1,55.217,0
29121,56,F,100000,1,1,Bachelors,Management,3,77.317,1,77.317,0
29122,56,M,100000,1,1,Bachelors,Management,3,55.217,1,55.217,0
29123,55,F,100000,1,1,Bachelors,Management,3,26.487,1,26.487,0
29124,41,M,50000,0,0,High School,Professional,2,77.339,1,77.339,0
29125,40,F,60000,0,0,Partial College,Professional,2,15.7243,1,15.7243,0
29126,40,F,60000,0,0,Partial College,Professional,2,3953.9884,1,3953.9884,1
29127,48,M,120000,2,2,Bachelors,Management,3,32.023,1,32.023,0
29128,37,F,130000,0,1,Graduate Degree,Management,3,4806.3192,25,192.2527,1
29129,49,M,130000,1,1,Graduate Degree,Management,4,27.614,1,27.614,0
29130,57,F,70000,2,0,Partial High School,Skilled Manual,2,8.0445,1,8.0445,0
29131,45,M,40000,0,0,Bachelors,Professional,1,4.409,1,4.409,0
29132,51,F,40000,0,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29133,51,F,60000,4,4,Bachelors,Skilled Manual,2,98.312,1,98.312,0
29134,51,M,60000,4,4,Bachelors,Skilled Manual,3,6.9395,1,6.9395,0
29135,50,M,60000,4,2,Bachelors,Skilled Manual,2,2410.6266,1,2410.6266,1
29136,51,F,60000,4,2,Bachelors,Skilled Manual,2,3953.9884,1,3953.9884,1
29137,46,M,70000,4,2,Bachelors,Skilled Manual,2,2673.0614,1,2673.0614,1
29138,41,M,70000,4,2,Bachelors,Professional,2,4833.9442,25,193.3577,1
29139,46,F,60000,2,2,Graduate Degree,Professional,0,3953.9884,1,3953.9884,1
29140,46,M,60000,3,2,Graduate Degree,Professional,0,3953.9884,1,3953.9884,1
29141,47,F,60000,1,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29142,47,F,60000,1,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29143,47,F,60000,1,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29144,53,M,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29145,52,F,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29146,52,M,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29147,54,F,40000,4,2,High School,Skilled Manual,2,3953.9884,1,3953.9884,1
29148,53,F,40000,4,2,High School,Skilled Manual,2,3953.9884,1,3953.9884,1
29149,53,F,60000,1,0,Partial College,Skilled Manual,1,2699.9018,1,2699.9018,1
29150,53,M,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29151,54,F,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29152,53,M,60000,1,0,Partial College,Skilled Manual,1,2410.6266,1,2410.6266,1
29153,49,M,40000,0,0,Bachelors,Professional,1,4.409,1,4.409,0
29154,47,M,60000,0,0,Partial College,Skilled Manual,1,2410.6266,1,2410.6266,1
29155,42,F,60000,0,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29156,42,F,60000,0,0,Graduate Degree,Professional,1,3953.9884,1,3953.9884,1
29157,42,M,60000,0,0,Graduate Degree,Professional,1,3953.9884,1,3953.9884,1
29158,49,M,60000,1,0,Partial College,Skilled Manual,1,3953.9884,1,3953.9884,1
29159,49,F,60000,1,0,Partial College,Skilled Manual,1,2699.9018,1,2699.9018,1
29160,45,M,60000,5,4,Bachelors,Professional,1,13.1938,1,13.1938,0
29161,55,M,60000,5,4,Bachelors,Professional,1,43.073,1,43.073,0
29162,45,M,60000,4,3,Bachelors,Professional,0,59.648,1,59.648,0
29163,56,M,60000,4,3,Bachelors,Professional,0,3953.9884,1,3953.9884,1
29164,44,F,60000,4,3,Bachelors,Professional,0,74.5765,1,74.5765,0
29165,50,M,70000,2,0,Graduate Degree,Professional,1,2659.7794,1,2659.7794,1
29166,56,M,80000,2,0,Graduate Degree,Professional,0,4789.7332,24,199.5722,1
29167,45,F,80000,2,0,Graduate Degree,Professional,0,4823.1485,25,192.9259,1
29168,45,M,80000,4,0,Graduate Degree,Professional,0,4799.6672,25,191.9866,1
29169,56,F,60000,1,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29170,56,F,60000,1,0,Bachelors,Professional,1,3953.9884,1,3953.9884,1
29171,57,M,70000,5,4,Graduate Degree,Professional,2,27.614,1,27.614,0
